epoch_no,drep_view,new_delegators,new_delegators_lag2,voting_power_lovelace
520,drep1sac29ekyydqfz58wm0xd87whchndkwhqq7s8y8ft4w6lc5h593t,0,0,
520,drep1sac59zfnu00sq7330gf7q0lxn9aesg0u6qxn0wfw8sd7xhulgl5,0,0,2433352022.0
520,drep1saq0vshnrr3mranzdfw36ynh8tlh5649h4xmyv70nrwkxk6x4p5,4,2,654622632905.0
520,drep1sasuq8zpgwcq2rftrj8lqkxp9hguqlngpscyj8x9jfh557wq56s,0,0,
520,drep1scfc75h978tzu5zzfzrfpjx9j2fesrlz2x0jrd30mxtsxq74yhl,0,0,
520,drep1scme2wjrsmsyay3avgz8md25p5zgtqlcevq5rlsg6h86qkzvlzm,0,0,323773399309.0
520,drep1sd03ryjsy8rnw2j9gjtgl5ftfkpudk0dp2yv6jrws207xd9ddfs,0,0,
520,drep1sdayx39vq4mmh36fkhsu483yh3gju6p2cyf0lm625xk8w692yar,0,0,
520,drep1sdqxqe3hsqu45kxxkdzt0fw3jussu74m4mgtjgm06rhzq6p4jdc,0,0,
520,drep1sdx4je722ykcqk5yw7rpjspyyv7lzvn9jutxdd4muzha2c27m9w,0,0,
520,drep1sf2wntzlqwn44usgvhway4024j70ug4k62t8u397yskpvgxhq09,0,0,
520,drep1sf9d3ztmkxvrafh7ucpkgj0ejvla5ypraka8e7rwpdemk6pls07,0,2,666719192722.0
520,drep1sfj3wghx2zny6wvyf7xaxuypn0zvcr3flx5dkvetyswcq58euqv,1,0,
520,drep1sfr9rpws87tesvdzdlmznn5hrf3ezktmwqt9juj3jgelz6mqn60,4,2,41040698145683.0
520,drep1sfrwwzrrnvll46sgx66tpkgl8uqmrm523yjkf886yaxh6mvczf4,0,0,53311854591.0
520,drep1sfyf0pk4umzutt37lrekvx3vnst8s5m4tupjsnmasehascxn5mc,0,0,
520,drep1sg8ks63jgsmg2qx3my8st7clrxkyaawa6m9f5mydl5z46lpr872,0,0,78388069420.0
520,drep1sgft0dugwnl5aw6g4kjemxuxeqee7arszue633kqek0xsr05s4x,0,0,
520,drep1sh5vv20c33rz48xnyp5w5p2gyp5vmycy9daawtwfxcyfqqrd4cn,0,0,10263601444.0
520,drep1sh842zeupjceky6qyxculqdss67lcy97mx7aqzl9e3k3sr6xlga,0,2,527258919447.0
520,drep1shya0su7y00h9978a99gcxsvdzslg7g64rypd4yll6xjvdmjx44,0,0,37713636028.0
520,drep1shzhuz4cr3tfxpheupc5tfv7mh583df4uf5uv3za4ut7va9za7v,0,0,
520,drep1sljuvaqpnah9chhwgcny9hqzepl745syujwd0vnrlgfww3dd5pw,0,0,
520,drep1slvssvt0tuxzfm4c5dx0zr6ql6v63a2d90m0m5e330jvjh4vvdt,0,0,14200390754.0
520,drep1smycdt70dg58adcxm7t9gyhznay3hkc48hznr5sss6dr72duwlz,0,1,4185985907154.0
520,drep1snffydy25ftca6suarpgeurvn295d92lr9g0nzpgh4mdumetfd7,0,0,
520,drep1spw5ad6tmfu56wkz04eagn6cm6vudr4lhrrc9t4dcgk9s33h7k2,0,0,28545848034.0
520,drep1sq32cj9r4y4r6yxxglyjnasu2hhmlwttpex8ryy8eksvkpavjx7,0,0,104119669736.0
520,drep1sqhwuhs3dkcdzshvhvs6glsvh9ylytwrn2jeztjlw6uwgmv83la,0,0,
520,drep1sra28mwtqpuc09njh3mphwfeyjzjk6w9cvytlz678ucpqhklqja,0,0,
520,drep1srpay484raqfax66hdkuygw6cult7wde42j4cd24queu52yfz64,0,0,
520,drep1srrfjku9xakl5kfpzgkedx20nyfwgp920pwnfl2h56njgvf8qwy,0,0,2455514204.0
520,drep1ssm6mf7uyk25rvhzxct8klhn5elpqxrekp5rlcjklr90xa0tvd6,0,0,
520,drep1su5pahwh9l33vu7fglfvsn00vunwgtra5dg9ctq9q2mych6ksl9,0,0,
520,drep1sv3cpfee6r4q9v0g3u36nf3sa40ylhc4s28u0gvqp5wayp96qdr,0,0,
520,drep1sxk09gqqle5umu2qlcjp72nz4tllekvznlt7u5luhkdnqskjj7a,0,0,43050933245.0
520,drep1sy4x93yl9c6q59ewmhxpkumkjnlz8th4wfetddj8lzryvsu7hqk,1,0,252881987910.0
520,drep1sykgm32etsv58sekj2xrdv4kvfycfm7l25kvy3hjvssx2ygagmd,0,0,8803198.0
520,drep1sz060pl2nh4nrq59c6m8ug45uee4fgxmhl29ujereya8jqhnr65,0,0,4083138466.0
520,drep1sz65a3r6cygzpfeuue6s3ajwzxv4dlssl0vpn64c3fad5783nap,0,0,215751442521.0
520,drep1t0rpat8je8jyqg07feaq932qrtpty9c269wer9mlwy8w6hpqttc,0,0,444965303.0
520,drep1t2ngdtxfxdj33nvnqercfmaf7ycg3fvarus2ckrhmpzq6l3dtd5,0,0,104017489823.0
520,drep1t2vz3lrh2vjxcah2mwdjlcsm9l2kxmqy4lqhnm7tawltsm6rugp,2,0,2349487025406.0
520,drep1t3cwkqml35t36cyndhz96u0ge2k6dskaqcs8hru6e5avkfnh2rh,0,0,
520,drep1t5mwnpn5x3u3r2jl2fzwg7da3atfthkj9c4wkzhj7k6mxtm0tp6,0,0,
520,drep1t605tc0se4t7r794uxlxwedvwuyfqzz29m9knvda93r0vq9u4qy,0,0,
520,drep1t87u0qwm8araq7l0ves8m05un2e6z4ls5l5dpq7hhq29cey5wjy,0,0,
520,drep1t8am89hawuf7u7tpv83fwhrqwk4zlmfmlsllspgaz6846hrnd7m,0,0,
520,drep1t8gpsdj2a06amlmfxaqa79ne537dx08g7fh2uwlg66x3g5x8n2r,0,0,28532479832.0
520,drep1t8hsjjvqh5lxp9p0ejsdh20wl2a6fc83u0l0asug8yhr6lgc03l,0,0,
520,drep1t9y55uqj56dty56h85hvrkh3yf2gwy4yn4zlrugtnaa47cyq9s8,0,0,
520,drep1taampxjr7zn0a89ple2yhlc0kr8tr4xqp5xu4v667v2lzac8rz2,0,0,101882044393.0
520,drep1taxuxp3f9yvw5txzssxx54n6qy73r9ecc40c5mx4wthuw3r3mj6,0,0,
520,drep1td2zvtfk7qmwucjefnx0xxlth9qm5p0fcugu8fc98d8kqc0nyq9,0,0,
520,drep1tdget3269ppj258h5kzlp2qjchm24mqyu9c9gms4rrvvqvaj948,0,0,512940275.0
520,drep1te78jk3lnxk5l6qya9m2j5w352zped0ud7ydvz0st7reuf5gy39,0,0,
520,drep1temlxe7mm4pvr8x20zn4aky5k4whj9rcdayemraghcyw7dama8c,0,0,
520,drep1tfagpr75jwqwdjhd6fc0nkwvech9w8sflzqfh7y7wa93qm9agsf,0,0,6007280654533.0
520,drep1tfamvxdq4aaulhktr8axggcmthfl3x0ky3hvrmj53zx5wh6ch6d,0,0,
520,drep1tfv86z8swpdfhrfzvqcsy7850p0ag82ny4zlwa652pxv633pkf9,0,0,119320600104.0
520,drep1tg6hc06q6fkwfj6swl70twpf4ga7qmm6e8lcp2gv9x2gzllxhsa,0,0,
520,drep1tgvgq8zdsljpkadf3dmmyze2zh2xjr46qurc9e5y39kvgv9ped6,0,0,1175100763.0
520,drep1thdvqzwm37ul9mj06c6juf8wy3wk20x4q72jffnts8quue525mv,0,0,79515159175.0
520,drep1thtg96373h5q48fcahmstjjqksvuzvf33z8y44rhfjfsku092pw,2,0,
520,drep1tj2nrvmaqw5nx202q7t4qgut336mpurqrvq7kg032qk0jg6md7t,0,0,
520,drep1tj4y2kjghc8529jf99ye2tykuzyn5nsdk9w7r32qen6skd0mjx4,0,0,50093057896.0
520,drep1tjulmrtfl2lu4x9p86r4dj9xw4tmpzec7v826cukmhzfzf3dk49,0,0,
520,drep1tkjc5ez4w0gya2jvm8t948xhj6jrq0r4dwwea4gql0geq48ds0e,0,0,
520,drep1tks9grszrpl4jda7hww6xph67hazqk9cp5tsx99vkuxdvhs6rdg,0,0,
520,drep1tmtq9vrpwmm2nmvfrwhv6aq5r66dasadcuyyq3c7r30tyx5ctlu,0,0,
520,drep1tn7ahrmuw3q3h6fzklnk5awd54wwnrhfdzksgkt60khrcgd67f2,0,0,423057249501.0
520,drep1tnlscvpyqzx5qemzqlyx6v38gdwtepc6q48p7e2pn3gqua4t8vw,0,0,90678355.0
520,drep1tnv3d24xqywcja80aaldzcel964ffg64fdu78lluyx38jjcpd2m,0,0,
520,drep1tp64waguk28umkvy9apt9dc3ly28c4q2xf3j2dxm0n3zulp390l,0,1,325401178569.0
520,drep1tq8lslkxwd64t3l9xlydsrqcv44w5xxvn9lw3sg25tgzc9qe07g,0,0,16664205.0
520,drep1trhk3060j9qdden786jfu3nw8ztwqqy5whruewvxykrnveg78um,3,0,10403212857280.0
520,drep1ttzp0dzkqkjycke3yu86mgypqxwk8am4pyg5jkq73yu2zzyvan2,0,0,
520,drep1tu2ttdwdmvyrnhczd9segf5w7jr88qmdwam60szll5hnut06n7t,6,14,1474836938647.0
520,drep1tu8a3ju44s0savkcdmfl3ejr0gw2xzc4e4jf6243785j255d3sp,0,0,6010306430.0
520,drep1tu9z8p4hmhcylj6mg2tk7ah0xrhg94k74c57ppu608az2n037wa,0,0,
520,drep1txy8dm53aaxeuy8efqkvs8sdmv7m6h5j6azq7rf5vec5ccrs5e8,0,0,
520,drep1tz4usfrag5d2gauu87x76w0dph7r8uwm8w9ql2usduzvclazlzv,0,0,
520,drep1u05yg5ttgkchzpwly339xrc026x27unxjd6vd7dv7umzj2xns0e,0,1,5820471809201.0
520,drep1u0ef7j6xjwlfwm9mxcrnuf4x3ntj6cjt23gvy6r6fh0a5frqmxd,0,0,
520,drep1u2w8acafysp8xy9ruzeg4vlkzjkx8dgglyfkdxr4rw2x7f3ekxf,0,0,2246204560.0
520,drep1u3dsnuap8wlwzxy3us7hgvuw4e4y8qsqw2fn9e9wrzgxukkx9rh,0,0,
520,drep1u3rxedper54sd8jfmkudltyhjh7x4y2c0hvj6e3j7j26xqmslxl,0,0,346406124254.0
520,drep1u4dxf4qwx3xtnknsmgsxecmcncwpyz4tp4ne47ehnrfesarcmlc,0,0,484417266.0
520,drep1u4e7rm0ldughzkrauaeygmmz6md75vgstwkgjqygecplu6gj9gr,0,0,
520,drep1u4evym9gtkwj7jyz9auuz45xmsfq65rz4uahvd2w9xa6xxnnl39,0,0,
520,drep1u4xf2823f27vxag0z98vl4qyajkzt2lsrrgnz8lmxhc0sku8s7p,0,0,
520,drep1u632p38chcackajaw84rhsx7vpsxz4fcetee2tct8pyrgeftpr7,0,0,1164692714459.0
520,drep1u634jgjwly7gqd90tuhqrwayze2x0revzz657tael3kpq24uxpl,0,0,
520,drep1u6tl84vysvvjzu8tuvs4e47xdxc8ut76mazf7tauw0cy7nd3gy2,0,0,
520,drep1u7c6qsjzcnmzd69vd07guxj82yp8xtyr6ltkfq5u25wgxfu94nl,0,0,50000887470.0
520,drep1u7gzv6pghyndxm3vf88eh5hqq2u2yrgqa6hr4qy3rqshq599x7j,0,0,
520,drep1u8zq0mn6l30wdpxzkd34n02rxnl3z7xv5eft6fdn23gsgfs757y,0,0,
520,drep1u96zuv08h9gh88wusenp9xl6yfeep5xedem4yalfh9an2uvmple,0,0,
520,drep1uaahuspyzytjrsdqe6zndwdkgpwtnu4cgklz8q9j38ca264ht6x,0,0,
520,drep1uc9qz3gg3f50rq576fyxf9kmf3k976qqst0f9cm56gutvguq5m8,0,0,5906622830.0
520,drep1uc9w73pqqlp5fj38w0vjsvfzrxnfut8hg6kl925pm4ctvgmgpg6,0,0,
520,drep1ucj5mpy8n8q0c3npt3lmzknlv0xldje6favagyvuq0hh7axxvdx,0,0,
520,drep1udzxju0gt844dzk4s87d9vk79lql9vfd3qhrq9ms9pa2xllt5a0,0,0,718988362.0
520,drep1ueq8wpaf70utefy7gd4e008u5jl4qhf2vjnssh928mmkwhs8z34,0,0,
520,drep1ufpkpzapey79ml95d8ut6ry7cnhskxkc52eyq2glma6wgf6jha5,0,0,
520,drep1uk4ltz30qewj9l9xlphsy8yql5h222j9jfr9n60q7jfesscvytt,0,0,4614524037.0
520,drep1uk4nwfsm843kqr2kv4jg0yms46srr633pzc2d0vvaav25ncwj8g,0,0,
520,drep1ukanq0sluynnjnumywfp5du3w9qtkgs4q48gpcwvj8nyg9264gf,0,0,
520,drep1um8gsqvy3fc08nknz77ttwppgvu73x5lmcvqa8vsjxdz5snfcx0,0,0,374363548795.0
520,drep1un3p8ygx8n5sng0p7s8cya7u5gfn8dccgfury89c9nl57k9wj7e,0,0,
520,drep1un8zl3xjwdq660ww0ffdlfvzh6aakqnhgjs08q8wyzyt6k3qm8z,0,0,
520,drep1unqu4vhwwnyj3e8x605zyy0m7mqewelmmdq38yavyajzgd8tfnu,0,0,
520,drep1uragrtj2nxp8gd9ptc0ys4ckp2dlc30yyufwgcstnds6c44ga0u,0,0,
520,drep1urnjnd8cggexs6f05xrzqkzdfn9p9kuua8m8mdpj7lheg9ec6rh,0,0,
520,drep1usknc6r4asjdcm99anyetfkxgcthtgz44cr9cdzgr5ydsf46axf,0,0,
520,drep1utp0q8l88daycmjr357uqkc2332t4z846kmc8pff38pf5lckt2y,0,0,
520,drep1uuhgxmspg93frzhdz203gyjs6k6x7xcwm73uffvvypp75lkwpy7,0,1,561824633996.0
520,drep1uv9m8cqxjqxvyc8gjdcxph73kee04vlvw99zna2wasmswxm0ayj,0,0,
520,drep1uygrv5qxyalmdgu0xdjh8ru6juae6426y6048fugyf97g4srzkn,11,0,323188190761.0
520,drep1uymm0mtxrqs69fxkvle6um35ladzpaylfk9kn0kwegln2stg2dh,0,0,
520,drep1uz9v5d3vzyp3xwh8y2ceswqxqx4ljecfwd2kwnjysjapzh3avs7,0,0,287043511.0
520,drep1uzwyrdmxcs84gaucvn4scgyguuzrqpsgd6xsrfqfe6adktdtmg9,0,0,
520,drep1v0nrfwvvmwec3z2adtlxh9m6dmf4ft86fn55r79snprvynkpdzs,0,0,236254011595.0
520,drep1v0q4stfl6kff6n453t5u3a96hk9509r222ehcpmxlgwaw8ehmqa,0,0,
520,drep1v2qs85qatzgk855sjl4hmaq627dz7a7qhuwl6p6un6wxuma3gwc,0,0,
520,drep1v520qaglzjgah35ju2rexqyp85fqtd965ufkvw4etz4mwdgmz2d,0,0,75076188.0
520,drep1v94zgzzrlmfral8503hqm2ux5d4y24vr63dg58sprr3m7p6gfwm,0,0,
520,drep1v9xa34sn4ltd5yqzeszkttl5wt7wkeps8c3my726j9czxuugk2k,0,0,
520,drep1va9myj6l39j2ja4g3w6w7gygtycjxh7p3098trkq0p85kvdrvlt,0,0,2044146240.0
520,drep1vavedgh6hdcwyuf8xs8nrm8l05mhsy4fj5vck9qry8rfze8l5fm,0,0,20665233514.0
520,drep1vc9kjz6m5u6dmzc8t5g4ddkusu3vvm8427n3sf58q3e3vjw009f,0,0,
520,drep1vcfexk88cgdzmf8ayaclf09hhyxauu82mx9c2wejv2y6zekp9ed,0,0,
520,drep1venxwwmuqx2mu6uhaph092h4pk36q5dxu205um5cqvpt6vwqx8s,0,0,
520,drep1veye39fcac5pw3atjh8ezehhryxmgefmn9j9wgcvrtna6kyu0ae,0,0,
520,drep1vga6lgn5zewtqzkeng69p6mhk5p630n4e9ftqxj5pc7953drgdf,0,0,
520,drep1vhzjtaezsrc3f3llde8nyt9gcx6s3akmrl5hxg7xaqs9c379mvw,1,0,76788185099.0
520,drep1vjwg9fm0h8f0qeg7txujermuzcum8tnxrafpqjj23yr02urhgjy,0,0,2170303089574.0
520,drep1vkg4qhqt6pyzmtxpvvtjkueak4d7pydsmxz5lwllr53nwezunhg,0,0,289198047791.0
520,drep1vlx2m8ymj0eug8g9w0n869r3mtn5k66avkjce2w2qrzx6hx8jje,0,0,
520,drep1vm9ax6ahxd9tc8fcpslx3gycuy5xn5pfrz3yd4cqcs9fk3pye7v,0,0,
520,drep1vrg9202rv5llree096zzhpkehwwf5wdmsrrdd3xznkdf22f0qez,0,0,
520,drep1vsstlzdw82j5krwjv24k4p6hjhlpf883fsxcky2z72gg5krftpn,0,0,
520,drep1vtf76xx3q5n6j6yd4zqt0f9746neu85sj9054nkmq65zw6cphck,0,0,
520,drep1vwevrsckxvfqz4ek4fjt23sks0vks5gr2devp2ja89v37alsk9q,0,0,
520,drep1vwq48jx7d9clps6wkx64yaqvruxrge4ulu45qua2xmjgukw9wae,0,0,5119470638.0
520,drep1vx2s4stx0ff32e9a437z6tf75ss9a5fcr9sau7sarzfz2cdfsag,0,0,
520,drep1vx6rkkvnhy9pgtxe8p0u508fl725u3xa709k884054472d5p67j,0,0,
520,drep1vxwzw7jfhnkdy0e48h86fhkku0jqkyqva0wpxfal0k9lk0hqnwk,0,0,41706026988.0
520,drep1vyszg5tsz7ejmkswtf7epjcq7hus6eput7zfm9w4mlqhycyryz8,0,0,
520,drep1vyzpe702kqs4dfxjequyy846eh7klwaaxkuadmf5kz32zfpdlce,0,0,
520,drep1vzp4tgzwp35r7u9yv2ms58nn7rr3mqpcrsku3qc23mujvv9c8el,1,0,33630934377.0
520,drep1w0nht4pc5mtz2553ywnsq8qzrgs4x9h9vl58tpnv82rrz2h698n,0,0,
520,drep1w0xfun2tn49jdsupuwcgg5t2l42d2yf4ekaamcrnl5w22k5x2l3,0,0,26626264189.0
520,drep1w2m953cn86z9qk5dm2764agr5gkrsjg2jetna7d2h6h2khxc8sm,0,0,
520,drep1w34scjn42tdn5n30pflygwc4hk8htlwcpd9ldkyk4ftvu2dvfw8,2,0,
520,drep1w4qc49n9lczamxdes3q8n75xwe20hvuv6prmyaf84m04v23yfrp,0,0,
520,drep1w6q233pqjrhhekm3gf22cqqhx4vmxlkxc4eq3e02p62d5g5kthd,0,0,
520,drep1w7kj8hh009qm75nekav790ujfmz4uangw47yp7ms35l8u3qt8wk,0,0,
520,drep1w7ujtfllqqh8x7xj7xtmduuff84z4jxpxff0wmfsh464zgh2hpp,0,0,
520,drep1w8gkkyvd2kup0eega35lgpu5ahsx99ynrt34p362qvhq6gcp8w2,0,0,14330730920.0
520,drep1w9g4vv76t0gu4nc3zetfd8df4acmfjy4acngsxwe5p78jht0svz,0,0,151856506398.0
520,drep1w9yasdds8slj4l0uwfrypdmy8gl38pmz654g4p7utshng85wjt3,0,2,67348272158.0
520,drep1wag488nllncaf8ef7la6wrugz3s3e8399x2dq46srwcq2pl0v60,0,0,2592790383.0
520,drep1wcc6qxk6wx609euf2fggrr4gz6a9g9netnm6a7em6ngfw36crur,0,0,16328330504.0
520,drep1wcmra3ynxgc420ksvglg9pcctn0lfgcltc0r0c3xej3gcrfc2w5,0,0,309639497976.0
520,drep1wcq08grlh3hr5ehrj3gjpww666c07c4f2ml0kjh6458v5kzjfcw,0,0,16092556611.0
520,drep1wcypd5857jhp82tksf0gcm4tp3qwaumduuf6f2ky5hmw5veppv7,0,0,
520,drep1wczj0q4gqg3ehwcu63qx647emzk3f44j0lwz3ge6pdqzgwqpsjz,0,0,
520,drep1wdh4662dk9n3armv46nahgl0dmf6qg4sahgrgkn6mxyfvmtgt0d,0,0,
520,drep1weh75yuk8fkz02vdf3yzy92geslz6y9d0sy9chaejdkl58vqq6w,0,0,
520,drep1wenjlwq2wuu2x30y2chq4t839jhn3a227lhm9cc8v3k6u242krf,0,0,
520,drep1wez3dw3tdasqe458mqn26my9x5ctnnagd3gje0m2rszakyyr5ac,1,0,73655180988.0
520,drep1wf6pvmd08vym6m9c63nv3l8fzqydf5ctru6wr8f7tnznc8tjrtc,0,0,
520,drep1wf9d9vl7fea4qn23sjpxrg89gzq7fysef4pv76h0qtffq7j2ryr,0,0,184488487439.0
520,drep1wfwvaduzxyg75a67m5k0u4m746ymzefqs4nsxz2mrv5dwm22ntt,1,0,1391411794468.0
520,drep1wg0demrn992g05q43d2qaulddctksyczarjnhfxga9mtxhtv8x9,0,0,801753973.0
520,drep1wgqjsysphp4cu0acgnuhzun3vee7r30k4y4v3aturt0qc0ukl9r,0,0,
520,drep1wgwvqcaztmjjrmy9au9a5qhhhshxae8ju2530qnprd8vyueajv2,0,0,25062935212.0
520,drep1wgxemjt24eg22kpfpvdgy9hr5gnavx0ccglkvzd2rv86kfgu3y5,0,0,13279311534.0
520,drep1wl8k2t4t2v48apgg67yekytnsj79ttn8k4t0p63sjj762t9tupv,0,0,
520,drep1wlp43zu4j5vzw0ak3ududskw6wpy49g9ncwd7z0mstzq6s7vklu,0,0,
520,drep1wmjtmutl6xrjud6g9ycyn25nww2g8p4xw2qgrqyevpevuv3p4jf,0,0,7046541.0
520,drep1wna58860y5jll2rlmzh6xrfqkp3hhwjfkeqxmr553mc2zhguqk9,0,0,
520,drep1wp585ps5n2hu8jy5j2cxuap6zzs9zvnnw8g5lru4u0rq2tzhg0p,0,0,159470132623.0
520,drep1wpspg7uva4kk9c857tt03el2q3hu2dd7crpvcud7h56aspvt36w,0,0,
520,drep1wrgh82x40ktxp27caqlts0a2uf4gphl2pp9zlvkh0lnnsmd5m40,0,0,2001485661605.0
520,drep1wt3dnedcsnm44ffpylcgh3r348n8p4q0crfjp8lryxs95enjk8t,0,0,
520,drep1wu2sq9w43gaxr8y7w65tf7s5t6vnr26u4x49qajz5xnhu3qlvtl,0,0,
520,drep1wva84frnlhvy3cda0hmsz3dkdqrk7h5ua0ugamwwzsl45zdl6xu,0,0,
520,drep1wvh8np0j8nqu6mldl873u2h46zqxkdq5nw24qmuphv7dvjx825z,1,0,
520,drep1wvsuwh5s9d6zmdt8etj349w8d3cs33m9u06n3rvyl7ldcva78qy,0,2,12867673625.0
520,drep1wwmwukesapdkwzqycnfmtlva4hxdgmvuudxpczv88ujewk5tgkt,2,2,2956948409254.0
520,drep1wwtu8s9ghm5gg273l48fpec6xdtgvy6fwhd9a74v6fys5ez3vgv,0,0,
520,drep1wx5j4s4mf3z5a288l6knlldf4jxu3vd03jjvnlykug44xp9yld2,0,0,
520,drep1wx7m0068ymmkd445wmw3jf4tfpdxkpwqdscp0p378v8v2rtt7l4,0,0,
520,drep1wxe78xvvtta0jva4vegn0sj24ksfywwrdk04svjucymlxahheqf,0,1,836440559.0
520,drep1wy5t9xc2ptwswf2x5amrar4fh5vnd0zp557q3kl3nnntgc9mn95,0,0,28948352699.0
520,drep1wyyhj8h6qvcxfevdq94ehrnzusecvkqz0anyj5e6jhka64ypt8r,0,0,
520,drep1wyyndx3gz8xrrxr9z4r7dpx7cfqzlpzqd0ewa638d32zgtlhl53,0,0,
520,drep1wzr9eclxlhfwld2rjrhrhzm0rmvcchv3fu3zm3zgqnfls6zxgn7,0,0,16062017201.0
520,drep1x3c66h6t5z85s76j3amsn36dg5njjcafplczrrc55mnwxl4mapt,0,0,667182810.0
520,drep1x3fxaxjk2vdtae8fqezwcgvhl0ccn3spvkn20vma3htw653sjej,0,0,
520,drep1x3gyytt9flr5x97uyw2xs7nnyqkvvp32uwnc28jp40vj5200hn2,0,0,
520,drep1x3jav3jx5ryzvmxh569nle77kphrw74kaj7lxq8zjw47yyqlqwm,0,0,
520,drep1x45z8ntumqvata787epqnr9n7jnz242hr39nlzlltt8cq8c93k2,0,0,152708995318.0
520,drep1x462leyxfdczga3wld5affp9qvkentwn4wqlypr53nvwsjasw9v,0,0,
520,drep1x64f7wrztugagexthpyv8m7vk29x6eca4dutuzg87uvcjn0kvl5,0,0,
520,drep1x7fk09chccz499pn5ghg5s4aezzccgdx6m6v0mkpqgpfg9lmjrc,0,0,19980872320.0
520,drep1x7tmujex06lhs6gu3ccgtx829cegfqwycc96j35gpsvd6re7rss,0,0,
520,drep1x8ksrnfvsdf8wfvsx2p7fef46zs2vq96kgvgkpk9ne0qkql6ljc,0,0,185612578076.0
520,drep1x9aslr4pjq7azdh2cyezcwtadazukgqmlepe86x2fkcejg7kzvm,0,0,2605498715343.0
520,drep1xa6mmkku2rea0v6n3u9vxlg9njfc4d4t08t4es7fv3ngwzru0dv,0,0,21861862323.0
520,drep1xa90kae89lneyj6ktjrl3mwyvvkq7pxegtjw5rpy50kvclrsl4f,0,0,
520,drep1xcqj4qve54sm93fzyc0mukg3mzd5sdeeh0xurg44nwax2jcgnsn,0,0,
520,drep1xd68x49k9cxe23gsw3f4lm74c9swynrcc39dvp4tc9lzg9pn6et,0,0,
520,drep1xe42mm2xetjyqmn69te78a7u6hjlhcnyd82u4ae8228ngz7v0y3,0,0,
520,drep1xek543gacds6sy76tku75hl9mgqmu93wnh4t6nlrmvfn7ehvjxq,1,0,2024991530.0
520,drep1xet3sscmgq2ma7d495h3yxj7uxpmfxq0ja5nspsqaus7k9ugq3t,4,8,4689282077490.0
520,drep1xfzdeu7mutvla824en2mreg08h97gf0m7q2rcsg7nuspy6k0ysx,1,0,70933075680.0
520,drep1xgrak963j393gj7cuzc8kse4f4vhgkda4v826nz6s844w9ea3v7,0,0,
520,drep1xgzlpyy3pvywm5wvhkvyz9cpga5wylme6wdu6l9vn5g6cp38jdj,20,32,6220271543057.0
520,drep1xheuq34xul6cmywjzasnj4afejuzt9v8wllznh96myp5kdr7z06,0,0,4751257382.0
520,drep1xhmp3acuyjxfhj2sdrhg49cxm3s5lhpehu588vz6l5ygx5qlfvk,0,0,
520,drep1xj0feqljqj59pxn5rh8hy2wfc2ye8dsq9wc06nttxatesu0myru,0,0,
520,drep1xlq0929c42jpzuxhy47vfw0n3mla5c8ulzqh0c32rfdrcnxg0pv,0,0,
520,drep1xn95e9ndjxklnzykl025ahdfghkcsn4wa9kyg6g5n0s7cqnu0cv,0,0,
520,drep1xnnxc6gtjyda49syl022lrs6a8ytz7zg6vjfq7v94k7dqt98wu2,0,0,
520,drep1xr2a3995andqj7uhm6f6tew33u4spsk0ge86dpv4jj6ycdl3t6q,0,0,
520,drep1xr9gyduxd6z45wa9v02sumgq5l6mgt2n5d8af2jwt6965gg7y7j,0,0,
520,drep1xs8uj7kl0wdye3xjfzduuhfmt3v9nfkwcxx28mwvhjumsxhrs4s,0,0,
520,drep1xt7mz4vps99ruacy5tpk6x620qta6ystxhjtx83tjr3n2mg8skf,0,0,2218994.0
520,drep1xtm65pe9vhk3lqurvf3jfqm9u0rgnn3jfst828nckdevv6ze8qg,0,0,
520,drep1xtmh7kfj0rg48ec4wvgnvv8d754un5tt7s5h80ansg4pyjemrzv,0,0,
520,drep1xuq02e2eawt0lmtaztzunjzgphdlm8v3tl9eu9p22a2rgaxlayg,0,0,
520,drep1xvdsf99p008ay3k9rsyqsgch6lnkd8n8zf98w44sa82u2hdgu8j,0,0,194693194898.0
520,drep1xvpxg2k32fyl6eu6pr64djlrea72ejsqgf8cz4kw8wg0w56kp2p,0,0,
520,drep1xyw2mnsg6fkr5wpp2et93m7ny2hk0css9cjptguqsnrn2ujk252,0,0,
520,drep1xz3vmptcqz60srhcdxgr5uxrwm948zul8e0g6wewdhm3w3u5cln,0,0,5118363297710.0
520,drep1xz8w7zx64mt6fm9p6zj3f2zlrjq6ka4frdvaedc8fyz966naplh,0,0,
520,drep1xzfar8m5ymrqqcexn7az26wmq6402rf9hyldamfdvqz7ctwp6k0,0,0,
520,drep1y286hnwjkxsrg4220fpd4hzer4j5pnj59mqd0fe55xtmzyra6as,0,0,118951690455.0
520,drep1y4vq2kkar2vp7ds28e9dxus4jm7k9uqlnjc5aen65m5m29jrw5p,0,0,
520,drep1y6369ljqgayg7vwdvumqqq4dnzstxtu6e9dgq62qzdh42rddymy,0,0,
520,drep1y6k58mv2l2dferntqs5z66uvafcgj3dtr63sa68jpcf4sfxwy9c,0,0,
520,drep1y6ztdwasfpde4t544unxyp3avr5pzckrpym78zjdnn98ck43qkl,1,0,
520,drep1y8rwv6u8vs7vt2t67s3mr8jgsndntzv6wd78c73k7yk0kms8vwv,0,0,
520,drep1y95hcl3e6tm69rfv70cp5yzc04w3ffckjaq2y2emwwhwvgsgd6e,0,0,
520,drep1y99u6r8vdexm854trlwt3svysy953tv7e855vs4rxvaqsqehclg,0,0,
